-9.98047 1 1 0 1
-9.94141 1 1 0 1
-9.90234 1 1 0 1
-9.86328 1 1 0 1
-9.82422 1 1 0 1
-9.78516 1 1 0 1
-9.74609 1 1 0 1
-9.70703 1 1 0 1
-9.66797 1 1 0 1
-9.62891 1 1 0 1
-9.58984 1 1 0 1
-9.55078 1 1 0 1
-9.51172 1 1 0 1
-9.47266 1 1 0 1
-9.43359 1 1 0 1
-9.39453 1 1 0 1
-9.35547 1 1 0 1
-9.31641 1 1 0 1
-9.27734 1 1 0 1
-9.23828 1 1 0 1
-9.19922 1 1 0 1
-9.16016 1 1 0 1
-9.12109 1 1 0 1
-9.08203 1 1 0 1
-9.04297 1 1 0 1
-9.00391 1 1 0 1
-8.96484 1 1 0 1
-8.92578 1 1 0 1
-8.88672 1 1 0 1
-8.84766 1 1 0 1
-8.80859 1 1 0 1
-8.76953 1 1 0 1
-8.73047 1 1 0 1
-8.69141 1 1 0 1
-8.65234 1 1 0 1
-8.61328 1 1 0 1
-8.57422 1 1 0 1
-8.53516 1 1 0 1
-8.49609 1 1 0 1
-8.45703 1 1 0 1
-8.41797 1 1 0 1
-8.37891 1 1 0 1
-8.33984 1 1 0 1
-8.30078 1 1 0 1
-8.26172 1 1 0 1
-8.22266 1 1 0 1
-8.18359 1 1 0 1
-8.14453 1 1 0 1
-8.10547 1 1 0 1
-8.06641 1 1 0 1
-8.02734 1 1 0 1
-7.98828 1 1 0 1
-7.94922 1 1 0 1
-7.91016 1 1 0 1
-7.87109 1 1 0 1
-7.83203 1 1 0 1
-7.79297 1 1 0 1
-7.75391 1 1 0 1
-7.71484 1 1 0 1
-7.67578 1 1 0 1
-7.63672 1 1 0 1
-7.59766 1 1 0 1
-7.55859 1 1 0 1
-7.51953 1 1 0 1
-7.48047 1 1 0 1
-7.44141 1 1 0 1
-7.40234 1 1 0 1
-7.36328 1 1 0 1
-7.32422 1 1 0 1
-7.28516 1 1 0 1
-7.24609 1 1 0 1
-7.20703 1 1 0 1
-7.16797 1 1 0 1
-7.12891 1 1 0 1
-7.08984 1 1 0 1
-7.05078 1 1 0 1
-7.01172 1 1 0 1
-6.97266 1 1 0 1
-6.93359 1 1 0 1
-6.89453 1 1 0 1
-6.85547 1 1 0 1
-6.81641 1 1 0 1
-6.77734 1 1 0 1
-6.73828 1 1 0 1
-6.69922 1 1 0 1
-6.66016 1 1 0 1
-6.62109 1 1 0 1
-6.58203 1 1 0 1
-6.54297 1 1 0 1
-6.50391 1 1 0 1
-6.46484 1 1 0 1
-6.42578 1 1 0 1
-6.38672 1 1 0 1
-6.34766 1 1 0 1
-6.30859 1 1 0 1
-6.26953 1 1 0 1
-6.23047 1 1 0 1
-6.19141 1 1 0 1
-6.15234 1 1 0 1
-6.11328 1 1 0 1
-6.07422 1 1 0 1
-6.03516 1 1 0 1
-5.99609 1 1 0 1
-5.95703 1 1 0 1
-5.91797 1 1 0 1
-5.87891 1 1 0 1
-5.83984 1 1 0 1
-5.80078 1 1 0 1
-5.76172 1 1 0 1
-5.72266 1 1 0 1
-5.68359 1 1 0 1
-5.64453 1 1 0 1
-5.60547 1 1 0 1
-5.56641 1 1 0 1
-5.52734 1 1 0 1
-5.48828 1 1 0 1
-5.44922 1 1 0 1
-5.41016 1 1 0 1
-5.37109 1 1 0 1
-5.33203 1 1 0 1
-5.29297 1 1 0 1
-5.25391 1 1 0 1
-5.21484 1 1 0 1
-5.17578 1 1 0 1
-5.13672 1 1 0 1
-5.09766 1 1 0 1
-5.05859 1 1 0 1
-5.01953 1 1 0 1
-4.98047 1 1 0 1
-4.94141 1 1 0 1
-4.90234 1 1 0 1
-4.86328 1 1 0 1
-4.82422 1 1 0 1
-4.78516 1 1 0 1
-4.74609 1 1 0 1
-4.70703 0.99546 0.99365 0.00538179 1
