          64      16
     -22.2871     -22.2206     -22.1548     -22.0892
     -28.9824     -28.6757     -28.3840     -28.0934     -27.8180     -27.5731
     -27.3618     -27.1765     -27.0076     -26.8489     -26.7014     -26.5687
     -26.4562     -26.3615     -26.2821     -26.2153     -26.1552     -26.1004
     -26.0484     -25.9940     -25.9359     -25.8718     -25.7844     -25.6219
     -25.0180     -23.0149     -21.8653     -22.0183     -22.1392     -22.1441
     -21.9718     -21.6793     -21.6126     -21.6749     -21.6680     -21.6551
     -21.9025     -22.1372     -22.1973     -22.2717     -22.2675     -22.3146
     -22.4434     -22.6429     -22.7772     -22.8631     -22.8928     -22.8876
     -22.8579     -22.8263     -22.8057     -22.7769     -22.7377     -22.6840
     -22.6289     -22.5726     -22.5161     -22.4545     -22.3948     -22.3365
     -22.2795     -22.2137     -22.1483     -22.0831
     -28.6807     -28.3744     -28.0838     -27.7956     -27.5226     -27.2794
     -27.0688     -26.8831     -26.7121     -26.5508     -26.4004     -26.2652
     -26.1509     -26.0560     -25.9754     -25.9102     -25.8503     -25.7964
     -25.7454     -25.6928     -25.6359     -25.5721     -25.4825     -25.3194
     -24.8349     -22.9916     -21.8461     -21.9713     -22.0311     -21.9578
     -21.7595     -21.4964     -21.4031     -21.4352     -21.4071     -21.3840
     -21.6348     -21.8761     -21.9356     -22.0111     -22.0047     -22.0542
     -22.1930     -22.4189     -22.5849     -22.7083     -22.7675     -22.7814
     -22.7585     -22.7420     -22.7431     -22.7323     -22.7032     -22.6559
     -22.6047     -22.5499     -22.4929     -22.4334     -22.3761     -22.3198
     -22.2644     -22.1998     -22.1352     -22.0707
     -28.3735     -28.0671     -27.7781     -27.4929     -27.2232     -26.9822
     -26.7725     -26.5861     -26.4127     -26.2476     -26.0932     -25.9544
     -25.8375     -25.7401     -25.6597     -25.5948     -25.5365     -25.4842
     -25.4346     -25.3830     -25.3275     -25.2640     -25.1710     -25.0012
     -24.5951     -22.9497     -21.8112     -21.8926     -21.8766     -21.7336
     -21.5166     -21.2746     -21.1620     -21.1744     -21.1336     -21.1049
     -21.3575     -21.6025     -21.6615     -21.7371     -21.7294     -21.7803
     -21.9252     -22.1674     -22.3550     -22.5083     -22.5946     -22.6282
     -22.6136     -22.6135     -22.6429     -22.6576     -22.6440     -22.6068
     -22.5621     -22.5098     -22.4516     -22.3957     -22.3424     -22.2898
     -22.2371     -22.1745     -22.1116     -22.0482
     -28.0618     -27.7558     -27.4685     -27.1866     -26.9203     -26.6818
     -26.4731     -26.2859     -26.1097     -25.9402     -25.7807     -25.6374
     -25.5169     -25.4171     -25.3359     -25.2733     -25.2176     -25.1669
     -25.1186     -25.0677     -25.0126     -24.9481     -24.8493     -24.6683
     -24.3069     -22.8784     -21.7505     -21.7715     -21.6779     -21.4827
     -21.2537     -21.0249     -20.8999     -20.9006     -20.8527     -20.8202
     -21.0740     -21.3209     -21.3790     -21.4554     -21.4465     -21.4982
     -21.6461     -21.8972     -22.0989     -22.2718     -22.3786     -22.4287
     -22.4214     -22.4368     -22.4948     -22.5391     -22.5456     -22.5232
     -22.4878     -22.4395     -22.3806     -22.3302     -22.2833     -22.2364
     -22.1882     -22.1291     -22.0687     -22.0074
