0.0000000000e+00 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
9.0000000000e-03 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
1.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
2.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
3.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
4.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
5.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
6.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.8000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
7.9000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.0000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.1000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.2000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.3000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.4000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.5000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.6000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.7000000000e-02 1.0000000000e+00 -2.0000000000e+00 4.0000000000e-01 1.0000000000e+00
8.8000000000e-02 9.9814746024e-01 -1.9986126578e+00 3.9896296225e-01 9.9925857186e-01
8.9000000000e-02 9.9075653004e-01 -1.9930571022e+00 3.9483324405e-01 9.9629230816e-01
9.0000000000e-02 9.8340944661e-01 -1.9875015466e+00 3.9074022068e-01 9.9333045362e-01
9.1000000000e-02 9.7610601457e-01 -1.9819459911e+00 3.8668362001e-01 9.9037300826e-01
9.2000000000e-02 9.6884603911e-01 -1.9763904355e+00 3.8266317155e-01 9.8741997207e-01
9.3000000000e-02 9.6162932603e-01 -1.9708348800e+00 3.7867860641e-01 9.8447134505e-01
9.4000000000e-02 9.5445568167e-01 -1.9652793244e+00 3.7472965731e-01 9.8152712720e-01
9.5000000000e-02 9.4732491298e-01 -1.9597237689e+00 3.7081605855e-01 9.7858731853e-01
9.6000000000e-02 9.4023682748e-01 -1.9541682133e+00 3.6693754603e-01 9.7565191902e-01
9.7000000000e-02 9.3319123325e-01 -1.9486126578e+00 3.6309385722e-01 9.7272092868e-01
9.8000000000e-02 9.2618793898e-01 -1.9430571022e+00 3.5928473118e-01 9.6979434752e-01
9.9000000000e-02 9.1922675389e-01 -1.9375015466e+00 3.5550990854e-01 9.6687217553e-01
1.0000000000e-01 9.1230748782e-01 -1.9319459911e+00 3.5176913145e-01 9.6395441271e-01
1.0100000000e-01 9.0542995115e-01 -1.9263904355e+00 3.4806214366e-01 9.6104105905e-01
1.0200000000e-01 8.9859395485e-01 -1.9208348800e+00 3.4438869044e-01 9.5813211457e-01
1.0300000000e-01 8.9179931046e-01 -1.9152793244e+00 3.4074851861e-01 9.5522757927e-01
1.0400000000e-01 8.8504583009e-01 -1.9097237689e+00 3.3714137651e-01 9.5232745313e-01
1.0500000000e-01 8.7833332640e-01 -1.9041682133e+00 3.3356701401e-01 9.4943173616e-01
1.0600000000e-01 8.7166161266e-01 -1.8986126578e+00 3.3002518250e-01 9.4654042837e-01
1.0700000000e-01 8.6503050268e-01 -1.8930571022e+00 3.2651563487e-01 9.4365352974e-01
1.0800000000e-01 8.5843981083e-01 -1.8875015466e+00 3.2303812554e-01 9.4077104029e-01
1.0900000000e-01 8.5188935207e-01 -1.8819459911e+00 3.1959241040e-01 9.3789296001e-01
1.1000000000e-01 8.4537894191e-01 -1.8763904355e+00 3.1617824685e-01 9.3501928890e-01
1.1100000000e-01 8.3890839644e-01 -1.8708348800e+00 3.1279539374e-01 9.3215002696e-01
1.1200000000e-01 8.3247753230e-01 -1.8652793244e+00 3.0944361144e-01 9.2928517419e-01
1.1300000000e-01 8.2608616669e-01 -1.8597237689e+00 3.0612266177e-01 9.2642473059e-01
1.1400000000e-01 8.1973411738e-01 -1.8541682133e+00 3.0283230799e-01 9.2356869616e-01
1.1500000000e-01 8.1342120270e-01 -1.8486126578e+00 2.9957231487e-01 9.2071707091e-01
1.1600000000e-01 8.0714724155e-01 -1.8430571022e+00 2.9634244857e-01 9.1786985482e-01
