# x  rho  v  p  e  w  vol
-7.7499880807e-02 1.0000143665e+00 -1.9999849775e+00 4.0000864766e-01 1.0000072526e+00 9.9998563374e-03 4.9999281687e-03
-7.2499935906e-02 1.0000078891e+00 -1.9999916613e+00 4.0000477202e-01 1.0000040409e+00 9.9999211092e-03 4.9999605546e-03
-6.7499966070e-02 1.0000042817e+00 -1.9999954526e+00 4.0000260273e-01 1.0000022251e+00 9.9999571832e-03 4.9999785916e-03
-6.2499982440e-02 1.0000023157e+00 -1.9999975818e+00 4.0000141483e-01 1.0000012213e+00 9.9999768426e-03 4.9999884213e-03
-5.7499991383e-02 1.0000012834e+00 -1.9999987849e+00 4.0000078829e-01 1.0000006873e+00 9.9999871658e-03 4.9999935829e-03
-5.2499996555e-02 1.0000007947e+00 -1.9999995039e+00 4.0000049051e-01 1.0000004316e+00 9.9999920532e-03 4.9999960266e-03
-4.7500000172e-02 1.0000006574e+00 -2.0000000183e+00 4.0000040641e-01 1.0000003587e+00 9.9999934264e-03 4.9999967132e-03
-4.2500003839e-02 1.0000008147e+00 -2.0000005359e+00 4.0000050181e-01 1.0000004398e+00 9.9999918528e-03 4.9999959264e-03
-3.7500009161e-02 1.0000013256e+00 -2.0000012634e+00 4.0000081176e-01 1.0000007038e+00 9.9999867437e-03 4.9999933719e-03
-3.2500018368e-02 1.0000023823e+00 -2.0000024764e+00 4.0000145080e-01 1.0000012447e+00 9.9999761768e-03 4.9999880884e-03
-2.7500035107e-02 1.0000043690e+00 -2.0000046052e+00 4.0000264712e-01 1.0000022488e+00 9.9999563104e-03 4.9999781552e-03
-2.2500065675e-02 1.0000079734e+00 -2.0000083572e+00 4.0000480725e-01 1.0000040447e+00 9.9999202669e-03 4.9999601335e-03
-1.7500120966e-02 1.0000143727e+00 -2.0000148986e+00 4.0000862317e-01 1.0000071851e+00 9.9998562753e-03 4.9999281376e-03
-1.2500219597e-02 1.0000255232e+00 -2.0000261215e+00 4.0001523803e-01 1.0000125715e+00 9.9997447743e-03 4.9998723871e-03
-7.5003928103e-03 1.0000445903e+00 -2.0000450253e+00 4.0002649001e-01 1.0000216337e+00 9.9995541165e-03 4.9997770583e-03
-2.5006919237e-03 1.0000765545e+00 -2.0000762348e+00 4.0004525293e-01 1.0000365751e+00 9.9992345141e-03 4.9996172570e-03
2.4988007219e-03 1.0001290158e+00 -2.0001266595e+00 4.0007588374e-01 1.0000606858e+00 9.9987100088e-03 4.9993550044e-03
7.4979563706e-03 1.0002131834e+00 -2.0002062542e+00 4.0012476462e-01 1.0000987071e+00 9.9978686205e-03 4.9989343103e-03
1.2496579289e-02 1.0003449645e+00 -2.0003287701e+00 4.0020088452e-01 1.0001571926e+00 9.9965515449e-03 4.9982757725e-03
1.7494381109e-02 1.0005459394e+00 -2.0005122554e+00 4.0031632743e-01 1.0002447456e+00 9.9945435847e-03 4.9972717924e-03
2.2490951938e-02 1.0008437509e+00 -2.0007788692e+00 4.0048639605e-01 1.0003719254e+00 9.9915696040e-03 4.9957848020e-03
2.7485733424e-02 1.0012709381e+00 -2.0011532993e+00 4.0072887205e-01 1.0005505423e+00 9.9873067512e-03 4.9936533756e-03
3.2478003791e-02 1.0018606799e+00 -2.0016589650e+00 4.0106171229e-01 1.0007921269e+00 9.9814277578e-03 4.9907138789e-03
3.7466889306e-02 1.0026385015e+00 -2.0023118554e+00 4.0149886973e-01 1.0011057553e+00 9.9736844189e-03 4.9868422095e-03
4.2451414925e-02 1.0036132089e+00 -2.0031139461e+00 4.0204587162e-01 1.0014960645e+00 9.9639979934e-03 4.9819989967e-03
4.7430587650e-02 1.0047784248e+00 -2.0040507131e+00 4.0269984327e-01 1.0019618090e+00 9.9524429992e-03 4.9762214996e-03
5.2403470645e-02 1.0061364571e+00 -2.0050951529e+00 4.0345711015e-01 1.0024910321e+00 9.9390096931e-03 4.9695048466e-03
5.7369227459e-02 1.0077174241e+00 -2.0062029249e+00 4.0431273511e-01 1.0030409454e+00 9.9234167837e-03 4.9617083919e-03
6.2327418124e-02 1.0094506266e+00 -2.0072378955e+00 4.0518467518e-01 1.0034781902e+00 9.9063785152e-03 4.9531892576e-03
6.7279112812e-02 1.0106765969e+00 -2.0078739350e+00 4.0566874531e-01 1.0034583431e+00 9.8943618867e-03 4.9471809433e-03
7.2229604980e-02 1.0094222833e+00 -2.0071064996e+00 4.0468925417e-01 1.0022793752e+00 9.9066566742e-03 4.9533283371e-03
7.7195868695e-02 1.0024463920e+00 -2.0021523013e+00 4.0054355705e-01 9.9891515458e-01 9.9755957823e-03 4.9877978912e-03
8.2211865601e-02 9.8711204872e-01 -1.9909926394e+00 3.9189849734e-01 9.9253802506e-01 1.0130562192e-02 5.0652810960e-03
8.7338058726e-02 9.6321188569e-01 -1.9722783258e+00 3.7875834836e-01 9.8306082490e-01 1.0381931690e-02 5.1909658449e-03
9.2617516603e-02 9.3260698581e-01 -1.9470728204e+00 3.6218613355e-01 9.7089700984e-01 1.0722630381e-02 5.3613151907e-03
9.8062880789e-02 8.9850783509e-01 -1.9210286757e+00 3.4390709833e-01 9.5688397169e-01 1.1129563493e-02 5.5647817467e-03
1.0377335541e-01 8.6344507433e-01 -1.8915940294e+00 3.2536987737e-01 9.4206883289e-01 1.1581512591e-02 5.7907562955e-03
1.0967796461e-01 8.2845026531e-01 -1.8599531604e+00 3.0702397058e-01 9.2650091210e-01 1.2070730639e-02 6.0353653193e-03
1.1580777671e-01 7.9325996407e-01 -1.8322310441e+00 2.8883370793e-01 9.1027444031e-01 1.2606207867e-02 6.3031039337e-03
1.2236144485e-01 7.5738305477e-01 -1.7965922635e+00 2.7076131448e-01 8.9373967629e-01 1.3203358508e-02 6.6016792540e-03
1.2901020517e-01 7.2187021794e-01 -1.7622626749e+00 2.5294730291e-01 8.7601377862e-01 1.3852905621e-02 6.9264528107e-03
1.3617976571e-01 6.8482557012e-01 -1.7296615638e+00 2.3497651102e-01 8.5779693865e-01 1.4602258497e-02 7.3011292483e-03
1.4379286274e-01 6.4737997878e-01 -1.6842465775e+00 2.1715943871e-01 8.3860887664e-01 1.5446878692e-02 7.7234393461e-03
1.5147618074e-01 6.1065916601e-01 -1.6499433386e+00 1.9978830875e-01 8.1792069894e-01 1.6375746990e-02 8.1878734952e-03
1.6035114296e-01 5.7045638805e-01 -1.6028013901e+00 1.8185310932e-01 7.9696324350e-01 1.7529823856e-02 8.7649119280e-03
