     0.663600     0.664815     0.663796     0.660192     0.668791     0.676257
     0.675148     0.666969     0.661326     0.664312     0.668789     0.663787
     0.661307     0.657328     0.652962     0.649333
     0.663600     0.664815     0.663796     0.660192     0.668791     0.666126
     0.665126     0.656062     0.661326     0.659914     0.664688     0.663787
     0.651541     0.647526     0.649775     0.646095
     0.663600     0.664815     0.663796     0.660192     0.665279     0.662544
     0.665126     0.656062     0.650090     0.648846     0.664688     0.659681
     0.647209     0.647526     0.639777     0.646095
     0.663600     0.664815     0.663796     0.660192     0.665279     0.662544
     0.661590     0.652186     0.650090     0.648846     0.654414     0.649397
     0.647209     0.643179     0.639777     0.635935
     0.663600     0.664815     0.663796     0.660192     0.654319     0.662544
     0.661590     0.652186     0.646100     0.644909     0.654414     0.649397
     0.636327     0.643179     0.635340     0.635935
     0.663600     0.664815     0.663796     0.660192     0.654319     0.651337
     0.650550     0.639978     0.646100     0.644909     0.650782     0.649397
     0.636327     0.632264     0.635340     0.631424
     0.663600     0.664815     0.663796     0.660192     0.654319     0.651337
     0.650550     0.639978     0.633545     0.644909     0.650782     0.645764
     0.636327     0.632264     0.624188     0.631424
     0.663600     0.664815     0.663796     0.660192     0.660238     0.651337
     0.650550     0.639978     0.633545     0.632491     0.650782     0.645764
     0.632461     0.632264     0.624188     0.620079
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.639978     0.633545     0.632491     0.639419     0.645764
     0.632461     0.628386     0.624188     0.620079
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.632491     0.639419     0.634399
     0.632461     0.628386     0.620223     0.620079
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.639419     0.634399
     0.620283     0.628386     0.620223     0.620079
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.639419     0.634399
     0.620283     0.628386     0.620223     0.616043
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.634399
     0.620283     0.616170     0.620223     0.616043
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.620283     0.616170     0.607718     0.616043
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.620283     0.616170     0.607718     0.616043
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.616170     0.607718     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.616170     0.607718     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.607718     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.607718     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603308
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.663600     0.664815     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.663796     0.660192     0.660238     0.656598
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.656260     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.642219     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.634905     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.634036     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.587747     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.587747     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.587747     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.587747     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
     0.624690     0.626360     0.625176     0.619581     0.614780     0.611182
     0.610514     0.596394     0.588569     0.587747     0.644221     0.639204
     0.622423     0.618222     0.608907     0.603858
