  9.9999997E-05   596.6647    
  1.0352305E-04   616.8202    
  1.0717022E-04   637.6558    
  1.1094588E-04   659.1943    
  1.1485456E-04   681.4594    
  1.1890094E-04   704.4755    
  1.2308988E-04   728.2679    
  1.2742641E-04   752.8625    
  1.3191570E-04   778.2864    
  1.3656315E-04   804.5672    
  1.4137434E-04   831.7338    
  1.4635503E-04   859.8159    
  1.5151119E-04   888.8439    
  1.5684892E-04   918.8492    
  1.6237480E-04   949.8655    
  1.6809533E-04   981.9258    
  1.7401742E-04   1015.065    
  1.8014814E-04   1049.320    
  1.8649484E-04   1084.726    
  1.9306515E-04   1121.324    
  1.9986693E-04   1159.151    
  2.0690836E-04   1198.249    
  2.1419783E-04   1238.661    
  2.2174414E-04   1280.429    
  2.2955629E-04   1323.599    
  2.3764368E-04   1368.217    
  2.4601599E-04   1414.331    
  2.5468325E-04   1461.990    
  2.6365588E-04   1511.245    
  2.7294460E-04   1562.148    
  2.8256056E-04   1614.753    
  2.9251532E-04   1669.116    
  3.0282079E-04   1725.295    
  3.1348932E-04   1783.348    
  3.2453370E-04   1843.337    
  3.3596717E-04   1905.323    
  3.4780346E-04   1969.373    
  3.6005676E-04   2035.551    
  3.7274175E-04   2103.927    
  3.8587340E-04   2174.569    
  3.9946791E-04   2247.552    
  4.1354139E-04   2322.949    
  4.2811065E-04   2400.838    
  4.4319322E-04   2481.294    
  4.5880713E-04   2564.401    
  4.7497114E-04   2650.240    
  4.9170462E-04   2738.896    
  5.0902762E-04   2830.456    
  5.2696088E-04   2925.008    
  5.4552598E-04   3022.645    
  5.6474516E-04   3123.459    
  5.8464141E-04   3227.546    
  6.0523860E-04   3335.004    
  6.2656146E-04   3445.932    
  6.4863556E-04   3560.432    
  6.7148730E-04   3678.607    
  6.9514418E-04   3800.565    
  7.1963441E-04   3926.411    
  7.4498751E-04   4056.257    
  7.7123381E-04   4190.213    
  7.9840474E-04   4328.390    
  8.2653295E-04   4470.906    
  8.5565209E-04   4617.875    
  8.8579720E-04   4769.413    
  9.1700425E-04   4925.640    
  9.4931026E-04   5086.673    
  9.8275498E-04   5252.634    
  1.0173778E-03   5423.644    
  1.0532206E-03   5599.823    
  1.0903261E-03   5781.290    
  1.1287389E-03   5968.164    
  1.1685048E-03   6160.569    
  1.2096718E-03   6358.621    
  1.2522893E-03   6562.439    
  1.2964080E-03   6772.135    
  1.3420811E-03   6987.826    
  1.3893633E-03   7209.622    
  1.4383113E-03   7437.630    
  1.4889837E-03   7671.955    
  1.5414413E-03   7912.695    
  1.5957471E-03   8159.952    
  1.6519661E-03   8413.808    
  1.7101656E-03   8674.350    
  1.7704157E-03   8941.656    
  1.8327883E-03   9215.799    
  1.8973583E-03   9496.834    
  1.9642033E-03   9784.822    
  2.0334031E-03   10079.80    
  2.1050409E-03   10381.81    
  2.1792026E-03   10690.86    
  2.2559757E-03   11006.96    
  2.3354548E-03   11330.13    
  2.4177341E-03   11660.33    
  2.5029122E-03   11997.54    
  2.5910910E-03   12341.71    
  2.6823764E-03   12692.76    
  2.7768780E-03   13050.63    
  2.8747087E-03   13415.20    
  2.9759861E-03   13786.36    
  3.0808316E-03   14163.97    
  3.1893710E-03   14547.85    
  3.3017341E-03   14937.83    
  3.4180558E-03   15333.68    
  3.5384756E-03   15735.19    
  3.6631378E-03   16142.07    
  3.7921921E-03   16554.06    
  3.9257929E-03   16970.83    
  4.0641003E-03   17392.03    
  4.2072809E-03   17817.30    
  4.3555056E-03   18246.23    
  4.5089521E-03   18678.38    
  4.6678046E-03   19113.29    
